date,headline,snippet,url
2020-01-30,Shakira? J. Lo? This Halftime Show Had Snakes and Indiana Jones,"Chasing a “moment,” the show at the Super Bowl in 1995 is remembered as peak circus act. And it scared the “bejeebers” out of Patti LaBelle.",https://www.nytimes.com/2020/01/30/sports/football/super-bowl-halftime-1995.html
2020-01-30,On Politics: Where Are the Candidates Going?,"Strategic Iowa trips, a Sanders cash haul, Facebook ads: This is your morning tipsheet.",https://www.nytimes.com/2020/01/30/us/politics/on-politics-biden-buttigieg-sanders.html
2020-01-30,Elon Musk Hits Back at Critics,"Tesla reported a $105 million quarterly profit yesterday, convincing backers that the company has solved its problems — while doubters aren’t convinced.",https://www.nytimes.com/2020/01/30/business/dealbook/elon-musk-tesla.html
2020-01-30,Longest Smuggling Tunnel Is Found at U.S.-Mexico Border,"The shaft ran for four-fifths of a mile between Tijuana and San Diego and was equipped with rails, ventilation, a drainage system and even an elevator, officials said.",https://www.nytimes.com/2020/01/30/world/americas/tunnel-us-mexico-border.html
2020-01-30,Press Send for Brexit: E.U. Seals U.K. Withdrawal by Email,The European Union’s 27 remaining member nations signed off on Britain’s departure in a typically low-key and bureaucratic style.,https://www.nytimes.com/2020/01/30/world/europe/eu-brexit-decision.html
2020-01-30,"Sorry, but Those Kids Are Terrible",A reader wonders whether her attitude toward her nieces and nephews really needs to be adjusted.,https://www.nytimes.com/2020/01/30/style/nieces-nephews-behaving-badly.html
2020-01-30,Japan Seeks Arrests of 3 Americans Accused of Helping Ghosn Escape,Authorities issued warrants for men suspected of helping smuggle the former executive out of the country to avoid criminal charges.,https://www.nytimes.com/2020/01/30/business/carlos-ghosn-arrest-warrants.html
2020-01-30,"The Work Diary of Jessica Walsh, Designing (and Wining) Woman","The graphic designer and founder of a creative agency powers through insomnia, migraines and helping mom with Instagram.",https://www.nytimes.com/2020/01/30/business/smallbusiness/jessica-walsh-work-diary.html
2020-01-30,Altria Takes a $4.1 Billion Hit on Juul Stake,"After an earlier write-down of $4.5 billion, the tobacco giant’s stake in the vaping start-up is now worth one-third of what it paid in 2018.",https://www.nytimes.com/2020/01/30/business/juul-altria-vaping.html
2020-01-30,‘Every Day Matters’: Guardian Stops Accepting Fossil Fuel Ads,It said the decision was based on the efforts by the industry to prevent meaningful climate action by governments.,https://www.nytimes.com/2020/01/30/business/media/guardian-climate-change-fossil-fuel-advertisements.html
2020-01-30,Berkeley Law School Drops Boalt Name Over Racist Legacy,Thursday: It’s a rare move within the University of California. Also: The latest on a high-profile housing bill.,https://www.nytimes.com/2020/01/30/us/berkeley-boalt-hall-name-change.html
2020-01-30,The T List: Five Things We Recommend This Week,A new wine bar that doesn’t skimp on the food — and more.,https://www.nytimes.com/2020/01/30/t-magazine/catskills-nightlife-tlist.html
2020-01-30,On the Market in the New York Region,"This week’s properties are five-bedroom homes in Wantagh, N.Y., and Fairfield, Conn.",https://www.nytimes.com/slideshow/2020/01/30/realestate/on-the-market-in-the-new-york-region.html
2020-01-30,On the Market in New York City,"This week’s properties are in Hudson Heights, Astoria Queens and DUMBO, Brooklyn.",https://www.nytimes.com/slideshow/2020/01/30/realestate/on-the-market-in-new-york-city.html
2020-01-30,Homes for Sale in New York and Connecticut,"This week’s properties are five-bedroom homes in Wantagh, N.Y., and Fairfield, Conn.",https://www.nytimes.com/2020/01/30/realestate/homes-for-sale-in-new-york-and-connecticut.html
2020-01-30,"Homes for Sale in Brooklyn, Queens and Manhattan","This week’s properties are in Hudson Heights, Astoria, Queens and Dumbo, Brooklyn.",https://www.nytimes.com/2020/01/30/realestate/homes-for-sale-in-brooklyn-queens-and-manhattan.html
2020-01-30,Trump Administration Moves to Relax Rules Against Killing Birds,A proposed regulation would codify a legal opinion in 2017 that declared the accidental killing of birds during the course of business as no longer subject to punishment.,https://www.nytimes.com/2020/01/30/climate/trump-bird-deaths.html
2020-01-30,Polarization Is Rational,It’s also a problem.,https://www.nytimes.com/2020/01/30/opinion/polarization-ezra-klein-book.html
2020-01-30,"Which Cities Are Renters Fleeing, and Where Are They Going?","A new study finds that people on the move are attracted to Denver — especially if they live in Washington, D.C. Here’s a look at some other popular migration patterns.",https://www.nytimes.com/2020/01/30/realestate/cities-people-want-to-leave-and-go-to.html
2020-01-30,7 Questions With Jazz Jennings of TLC’s ‘I Am Jazz’,Her transition has been documented in the public eye for more than a decade. The newest season of her reality show began this week.,https://www.nytimes.com/2020/01/30/arts/television/i-am-jazz-jennings.html
2020-01-30,Cruise Passengers Are Held at Italian Port in False Alarm Over Coronavirus,"For an entire day, passengers on the cruise ship were blocked from disembarking after a woman onboard became sick. She did not have the disease, but Italy did identify its first two cases in Rome.",https://www.nytimes.com/2020/01/30/world/europe/italy-coronavirus-cruise.html
2020-01-30,"She Painted With the Hairy Who. Now She’s Going Big, at 79.","Gladys Nilsson, a bold watercolorist rooted in Chicago’s surrealist ’60s art group, on finally finding solo success.",https://www.nytimes.com/2020/01/30/arts/design/Gladys-Nilsson-hairy-who.html
2020-01-30,How the Co-Founder of the Malala Fund Pivoted to Cookware,"Shiza Shahid has brought her thoughtfulness and entrepreneurial spirit to a line of items for the modern, multiethnic American kitchen.",https://www.nytimes.com/2020/01/30/t-magazine/shiza-shahid-our-place.html
2020-01-30,The Perfect ’72 Dolphins and Football’s Ultimate Toll,The N.F.L. is celebrating its only team to go through an entire season without losing. That glory came at a cost as several of the team’s prominent players were found to have C.T.E.,https://www.nytimes.com/2020/01/30/sports/football/dolphins-cte.html
2020-01-30,‘Star Trek: Picard’ Recap: Out in the Cold,"Picard is running out of time, as he discovers in the season’s second episode. But he’s also just getting started.",https://www.nytimes.com/2020/01/30/arts/television/star-trek-picard-maps-and-legends.html
2020-01-30,"As Coronavirus Spreads, So Does Anti-Chinese Sentiment","Fears of the outbreak have fueled xenophobia as a wave of panic spreads, sometimes outstripping practical concerns.",https://www.nytimes.com/2020/01/30/world/asia/coronavirus-chinese-racism.html
2020-01-30,Trump Administration Unveils a Major Shift in Medicaid,"States will be able to cap a portion of spending for the safety-net program, a change likely to diminish the number of people receiving health benefits through it.",https://www.nytimes.com/2020/01/30/health/medicaid-block-grant-trump.html
2020-01-30,Jennifer Lopez at the Super Bowl? It’s the Role She Was Born to Play,"The halftime show demands a pop unicorn. Twenty-one years into a music career that doesn’t always get enough credit, J. Lo is ready to take center stage.",https://www.nytimes.com/2020/01/30/arts/music/jennifer-lopez-super-bowl.html
2020-01-30,Pompeo Calls China’s Ruling Party ‘Central Threat of Our Times’,"Secretary of State Mike Pompeo made the stark statement at a meeting with his British counterpart, where he also talked up the prospect of a U.S. trade deal with Britain.",https://www.nytimes.com/2020/01/30/world/europe/pompeo-uk-china-huawei.html
2020-01-30,"Weekly Health Quiz: Optimism, Muscles and Coronavirus",Test your knowledge of this week’s health news.,https://www.nytimes.com/interactive/2020/01/30/well/live/31healthquiz-01312020.html
2020-01-30,Wilbur Ross Says Coronavirus Could Bring Jobs Back to the U.S.,"The commerce secretary said the virus, while “very unfortunate,” could prompt companies to reconsider operating inside China.",https://www.nytimes.com/2020/01/30/business/economy/wilbur-ross-coronavirus-jobs.html
2020-01-30,"20 Reds Under $20: Where the Values Live, for Now",The wine world is anxious as tariffs have been threatened against all wines from the European Union. These prices may not last for long.,https://www.nytimes.com/2020/01/30/dining/drinks/best-wines-under-20-dollars-winter.html
2020-01-30,More Violence. Fewer Prisoners. Inside Mexico’s Criminal Justice Reform.,Leaked drafts of reforms intended to strengthen the government’s hand in the fight against crime have outraged judicial and human rights workers.,https://www.nytimes.com/2020/01/30/world/americas/mexico-violence-reform.html
2020-01-30,International Center of Photography Refocuses in a New Home,"When images are everywhere, what is the role of a photography museum?",https://www.nytimes.com/2020/01/30/arts/design/international-center-of-photography-new-home.html
2020-01-30,Royal Ballet Suspends Choreographer Over Sexual Misconduct Claims,Liam Scarlett is accused of inappropriate conduct with students at the company’s school.,https://www.nytimes.com/2020/01/30/arts/dance/royal-ballet-liam-scarlett-suspended.html
2020-01-30,German Nurse Accused of Poisoning Five Infants With Morphine,"The babies, who ranged in age from a day to a month old, started experiencing respiratory difficulties about the same time, leading a hospital to investigate.",https://www.nytimes.com/2020/01/30/world/europe/germany-nurse-infants-morphine.html
2020-01-30,French Cardinal Acquitted of Abuse Cover-Up on Appeal,"Cardinal Philippe Barbarin, the archbishop of Lyon, had been found guilty last year of failing to report a priest in his diocese who had admitted to sexually abusing dozens of Boy Scouts.",https://www.nytimes.com/2020/01/30/world/europe/cardinal-abuse-france.html
2020-01-30,‘Gretel & Hansel’ Review: Brother’s Keeper,"In this eerie yet underdeveloped take on the well-known fairy tale, two siblings find food and sorcery deep in the woods.",https://www.nytimes.com/2020/01/30/movies/gretel-and-hansel-review.html
2020-01-30,"Lincoln Center’s Next Season: ‘Elektra,’ Cleveland, Rouse","The 2020-21 Great Performers series includes visiting orchestras, chamber ensembles and recitals.",https://www.nytimes.com/2020/01/30/arts/music/lincoln-center-great-performers.html
2020-01-30,What’s Going On in This Graph? | Racial Diversity by Neighborhood,How has racial diversity in American neighborhoods changed since 1980?,https://www.nytimes.com/2020/01/30/learning/whats-going-on-in-this-graph-racial-diversity-by-neighborhood.html
2020-01-30,What Made Virginia Change Its Mind on Guns?,"Attitudes about guns are shifting in the state amid demographic changes. In one State Senate district that flipped to Democratic control in November, guns were a key topic.",https://www.nytimes.com/2020/01/30/us/virginia-gun-limits.html
2020-01-30,Is South Bend a Prosperous College Town or a Struggling Rust Belt City?,Two very different perceptions have taken hold of the place Pete Buttigieg has made a centerpiece of his campaign.,https://www.nytimes.com/2020/01/30/upshot/buttigieg-south-bend-image.html
2020-01-30,10 New Books We Recommend This Week,Suggested reading from critics and editors at The New York Times.,https://www.nytimes.com/2020/01/30/books/review/10-new-books-we-recommend-this-week.html
2020-01-30,National Asian American Theater Partners With Regional Companies,"The initiative, with New York Theater Workshop, Soho Rep and others, aims to foster inclusion of Asian-American theater artists, technicians and administrators.",https://www.nytimes.com/2020/01/30/theater/national-asian-american-theater-company.html
2020-01-30,House Votes to Repeal 2002 Military Authorization in Bid to Rein in Trump on Iran,The law has been used to justify all manner of military strikes since Congress approved it to authorize President George W. Bush to take military action in Iraq.,https://www.nytimes.com/2020/01/30/us/politics/House-military-authorization-iran-trump.html
2020-01-30,‘I’m a Democrat’: Biden Accuses Sanders of Not Being a Party Member,"Mr. Biden’s attack on his rival in Iowa came hours after another leading candidate, Pete Buttigieg, criticized both men, in a day of sparring that underscored the pressure they all face to excel in Monday’s caucuses.",https://www.nytimes.com/2020/01/30/us/politics/pete-buttigieg-joe-biden-bernie-sanders.html
2020-01-30,"E. Jean Carroll, Who Accused Trump of Rape, Seeks His DNA in Lawsuit","Ms. Carroll says that President Trump assaulted her in the 1990s, and that she has the dress she was wearing during the incident.",https://www.nytimes.com/2020/01/30/nyregion/e-jean-carroll-trump-dna.html
2020-01-30,"After the Oscar Glare, These Filmmakers Went Their Own Way",Benh Zeitlin (“Beasts of the Southern Wild”) and Tom McCarthy (“Spotlight”) each found that the awards machine distracted from the real work.,https://www.nytimes.com/2020/01/30/movies/Benh-Zeitlin-Tom-McCarthy-sundance-film-festival.html
2020-01-30,How Iowa Could Decide Joe Biden’s Fund-Raising Future,"As Mr. Biden barnstorms the state in the final days before the caucuses, he is chasing more than voters and delegates. The biggest stakes for him might just be cash.",https://www.nytimes.com/2020/01/30/us/politics/joe-biden-fundraising.html
2020-01-30,"A Gorgeous Center for Photography, Far From Picture Perfect","Fotografiska, the New York outpost of the quirky Swedish institution, is an “architectural gem,” but the exhibited photographs don’t live up to the décor.",https://www.nytimes.com/2020/01/30/arts/design/fotografiska-photography-exhibitions.html
2020-01-30,Affirmative Action: The Uniquely American Experiment,"In “The Affirmative Action Puzzle,” Melvin I. Urofsky looks at over a century of efforts to combat racial injustice in America.",https://www.nytimes.com/2020/01/30/books/review/the-affirmative-action-puzzle-melvin-i-urofsky.html
2020-01-30,Free Shakespeare in the Park: ‘Richard II’ and ‘As You Like It’,The Public Theater’s summer lineup includes a serious tale of political rebellion and a musical take on a comedy.,https://www.nytimes.com/2020/01/30/theater/richard-ii-as-you-like-it-central-park.html
2020-01-30,Here’s What We Know About Kobe Bryant’s Helicopter Route,A deeper look at the route of Kobe Bryant’s helicopter before it crashed to understand how such an accident could occur.,https://www.nytimes.com/video/us/100000006946632/kobe-bryant-helicopter.html
2020-01-30,"In Los Angeles, Kobe and Wealthy Elites Use Helicopters as Taxis","In a video, we retraced Kobe Bryant’s route before the crash that killed him and eight others to try to understand what might have happened.",https://www.nytimes.com/2020/01/30/us/kobe-bryant-crash-helicopters-los-angeles.html
2020-01-30,Billionaire Yusaku Maezawa Calls Off TV Search for Moon Trip ‘Life Partner’,Yusaku Maezawa had posted an advertisement seeking a woman to go with him on a SpaceX flight around the moon. He said he canceled the search for “personal reasons” and apologized.,https://www.nytimes.com/2020/01/30/style/yusaku-maezawa-love-documentary.html
2020-01-30,Bernie Sanders Is Still Sad About the Dodgers,And he knows how to nurse a grudge.,https://www.nytimes.com/2020/01/30/us/politics/bernie-sanders-baseball.html
2020-01-30,"‘Taylor Swift: Miss Americana’ Review: A Star, Surprisingly Alone","In the Netflix documentary, we see a star that is self-critical, grown up and ready, perhaps, to deliver a message beyond the music.",https://www.nytimes.com/2020/01/30/movies/taylor-swift-miss-americana-review.html
2020-01-30,Coronavirus Anger Boils Over in China and Doctors Plead for Supplies,"A man was detained after beating up a doctor in Wuhan, and medical staff members are wearing raincoats to protect against infection.",https://www.nytimes.com/2020/01/30/world/asia/china-coronavirus-epidemic.html
2020-01-30,A New Home for the City Bakery’s Hot Chocolate,"The Wonderbon Chocolate Company, from the founder of the shuttered bakery, is opening a West Village pop-up serving the hot drink.",https://www.nytimes.com/2020/01/30/dining/wonderbon-chocolate-co.html
2020-01-30,W.H.O. Declares Global Emergency as Wuhan Coronavirus Spreads,"The announcement came as nearly 10,000 cases have been reported worldwide.",https://www.nytimes.com/2020/01/30/health/coronavirus-world-health-organization.html
2020-01-30,Coronavirus and the Panic Epidemic,The Chinese government is going all-out because it knows the people don’t entirely trust it.,https://www.nytimes.com/2020/01/30/opinion/sunday/coronavirus-china-epidemic.html
2020-01-30,"California, Mired in a Housing Crisis, Rejects an Effort to Ease It","A lawmaker’s push for denser development near transit, overriding local zoning, was thwarted by a diverse group of legislative foes.",https://www.nytimes.com/2020/01/30/business/economy/sb50-california-housing.html
2020-01-30,Harlan Coben Exposes the Secrets of ‘The Stranger’,The author of dozens of best-selling thrillers talked about his latest Netflix adaptation and why the most gripping stories are rooted in everyday life.,https://www.nytimes.com/2020/01/30/arts/television/stranger-harlan-coben-netflix.html
2020-01-30,What Students Are Saying About What Kobe Bryant’s Death Means to Them,More than 350 teenagers paid tribute to the retired Los Angeles Lakers star and his daughter who were killed in a helicopter crash Sunday.,https://www.nytimes.com/2020/01/30/learning/what-students-are-saying-about-what-kobe-bryants-death-means-to-them.html
2020-01-30,"Coronavirus, India Citizenship Protests, Brexit: Your Friday Briefing",Here’s what you need to know.,https://www.nytimes.com/2020/01/30/briefing/coronavirus-brad-pitt-india-protests.html
2020-01-30,Starving for Justice in ICE Detention,"For immigrants languishing behind bars, a hunger strike is often the sole remaining means of protest against a dehumanizing and unjust system.",https://www.nytimes.com/2020/01/30/opinion/hunger-strike-ice-detention.html
2020-01-30,Desert Empires: Wonders to Behold,Two hundred rare objects at the Metropolitan Museum trace the remarkable history and cultural heritage of kingdoms on the rim of the Sahara.,https://www.nytimes.com/2020/01/30/arts/design/sahel-review-metropolitan-museum.html
2020-01-30,‘American Dirt’ Has Us Talking. That’s a Good Thing.,The publishing industry changed its opinion of Mexican immigrant stories only after someone outside our community wrote one.,https://www.nytimes.com/2020/01/30/opinion/sunday/american-dirt-book-mexico.html
2020-01-30,Film Club: ‘Never Too Old for a Tiara’,Are you ever too old to do something?,https://www.nytimes.com/2020/01/30/learning/film-club-never-too-old-for-a-tiara.html
2020-01-30,"Before Patrick Mahomes Was a Headliner, the Chiefs Could See He’d Be a Star","A training camp for the ages: When the Kansas City quarterback was a rookie, tapes of his play went viral within the coaching staff. Mahomes rode the bench that season. Then came decision time.",https://www.nytimes.com/2020/01/30/sports/football/Chiefs-patrick-mahomes.html
2020-01-30,Trump and Lincoln: How Politics Influences Decisions,"A reader rebuts an Op-Ed writer’s claim that both presidents’ actions were motivated by personal interests. Also: Teenagers, phones and parents; sugar in the diet.",https://www.nytimes.com/2020/01/30/opinion/letters/trump-lincoln.html
2020-01-30,Fossilized Tooth Captures a Pterosaur’s Failed Squid Meal,The unlikely fossil sheds new light on the flying reptile’s dining habits.,https://www.nytimes.com/2020/01/30/science/pterosaur-tooth-squid-fossil.html
2020-01-30,Complex Rhythms but No Music,"Watch a portion of Melinda Ring’s “Strange Engagements,” created from improvisations.",https://www.nytimes.com/2020/01/30/arts/dance/melinda-ring-strange-engagements.html
2020-01-30,They Heard Kobe Bryant’s Helicopter Go Down. Then They Prayed.,"At a church down the hill from a disaster, Sunday played out in small moments: a low-flying helicopter, a note slipped to the pastor, a driver looking for nine clients who never arrived.",https://www.nytimes.com/2020/01/30/sports/kobe-bryant-crash-site.html
2020-01-30,"Trump on Trial, and a Test for America","Readers urge senators to vote to convict or to merely vote “present” as a protest, and wonder about Alan Dershowitz, “Was he serious?”",https://www.nytimes.com/2020/01/30/opinion/letters/trump-trial-dershowitz.html
2020-01-30,The Super Bowl Is Problematic. Why Can’t We Look Away?,"The halftime show, the ads, the parties: The Super Bowl is more than a game, and 100 million of us tune in despite the sport’s uglier controversies. Our culture journalists discussed the reasons and implications.",https://www.nytimes.com/2020/01/30/arts/television/super-bowl-why-watch.html
2020-01-30,The Fed Wants to Loosen Rules Around Big Banks and Venture Capital,"Proposed tweaks to the Volcker Rule, which curbs bank risk-taking, would allow firms to invest heavily in funds backing start-ups.",https://www.nytimes.com/2020/01/30/business/economy/volcker-rule-banks-venture-capital.html
2020-01-30,Ginni Rometty to Step Down as C.E.O. of IBM,"Arvind Krishna, who has led the company’s cloud computing business, was named the new chief executive.",https://www.nytimes.com/2020/01/30/technology/ginni-rometty-ibm-ceo.html
2020-01-30,Abduction of Ethiopian Students Fuels Anger at the Government,The failure of Prime Minister Abiy Ahmed’s government to rescue a group of students who were believed to have been kidnapped last month and forced into the jungle has bred protests and anguish.,https://www.nytimes.com/2020/01/30/world/africa/ethiopia-students-kidnapped.html
2020-01-30,How Much Watching Time Do You Have This Weekend?,"Puzzles, paintings, ghost brides: plenty to watch this weekend, and our critic has recommendations.",https://www.nytimes.com/2020/01/30/arts/television/fake-fortune-ghost-bride-netflix.html
2020-01-30,Amazon Powers Ahead With Robust Profit,The internet giant posted increases in revenue and profit after shoppers flocked to it during the holiday season.,https://www.nytimes.com/2020/01/30/technology/amazon-earningts.html
2020-01-30,Wes Wilson Posters and Art,"Wes Wilson created the vivid, trippy posters in the 1960s",https://www.nytimes.com/slideshow/2020/01/30/obituaries/wes-wilson-posters-and-art.html
2020-01-30,13 Art Exhibitions to View in N.Y.C. This Weekend,Our guide to new art shows and some that will be closing soon.,https://www.nytimes.com/2020/01/30/arts/design/nyc-this-weekend-art-and-museums.html
2020-01-30,5 Dance Performances to See in N.Y.C. This Weekend,Our guide to dance performances happening this weekend and in the week ahead.,https://www.nytimes.com/2020/01/30/arts/dance/nyc-this-weekend-dance.html
2020-01-30,5 Comedy Shows to Catch in N.Y.C. This Weekend,"Our guide to stand-up, improv and variety shows happening this weekend and in the week ahead.",https://www.nytimes.com/2020/01/30/arts/nyc-this-weekend-comedy.html
2020-01-30,7 Things to Do With Your Kids in N.Y.C. This Weekend,Our guide to cultural events in New York City for children and teenagers happening this weekend and in the week ahead.,https://www.nytimes.com/2020/01/30/arts/nyc-this-weekend-childrens-events.html
2020-01-30,"12 Pop, Rock and Jazz Concerts to Check Out in N.Y.C. This Weekend",Our guide to pop and rock shows and the best of live jazz happening this weekend and in the week ahead.,https://www.nytimes.com/2020/01/30/arts/music/concerts-new-york.html
2020-01-30,4 Film Series to Catch in N.Y.C. This Weekend,Our guide to film series and special screenings.,https://www.nytimes.com/2020/01/30/movies/nyc-this-weekend-film-series.html
2020-01-30,11 Plays and Musicals to Go to in N.Y.C. This Weekend,"Previews, openings and some last-chance picks.",https://www.nytimes.com/2020/01/30/theater/nyc-this-weekend-theater.html
2020-01-30,7 Classical Music Concerts to See in N.Y.C. This Weekend,Our guide to the city’s best classical music and opera happening this weekend and in the week ahead.,https://www.nytimes.com/2020/01/30/arts/music/concerts-new-york-classical.html
2020-01-30,3 Easy Ways to Save Energy Without Extra Effort,"Save energy by making small changes to your habits when using the dishwasher, dryer, and refrigerator.",https://www.nytimes.com/2020/01/30/smarter-living/wirecutter/3-easy-ways-to-save-energy-without-extra-effort.html
2020-01-30,"No, Team Trump, the Coronavirus Isn’t Good for America",The commerce secretary just flunked microbe economics.,https://www.nytimes.com/2020/01/30/opinion/coronavirus-jobs.html
2020-01-30,"Mitt Romney, a Man Alone","Until late Thursday, Mr. Romney was the only Republican senator calling for witnesses in the impeachment trial. His G.O.P. colleagues are taking shots: One branded him “Jeff Flake on steroids.”",https://www.nytimes.com/2020/01/30/us/politics/impeachment-romney.html
2020-01-30,Iranian Rapper Detained in Turkey Faces Deportation,Iran has put out a red notice with Interpol for the arrest of one of its most popular rappers after he began criticizing the government.,https://www.nytimes.com/2020/01/30/world/europe/iran-rapper-amir-tataloo.html
2020-01-30,Six Takeaways From Senators’ Questions to Impeachment Lawyers,"The first part of Thursday’s session focused largely on the arguments of one of President Trump’s lawyers, Alan M. Dershowitz.",https://www.nytimes.com/2020/01/30/us/politics/impeachment-trial-trump.html
2020-01-30,A Novel Plan to Fix One of New York’s Worst Highways: Remove Lanes,The proposal to shrink the Brooklyn-Queens Expressway is the latest effort to reduce congestion that is strangling the city.,https://www.nytimes.com/2020/01/30/nyregion/bqe-lanes-closed.html
2020-01-30,Chief Justice Denies Senator’s Bid to Name Person Thought to Be Whistle-Blower,"Senator Rand Paul, Republican of Kentucky, read the name to reporters and posted it on Twitter after failing to get Chief Justice John G. Roberts Jr. to say during President Trump’s impeachment trial.",https://www.nytimes.com/2020/01/30/us/politics/rand-paul-whistle-blower-name.html
2020-01-30,"Leila Janah, Entrepreneur Who Hired the Poor, Dies at 37","A child of Indian immigrants, she created digital jobs that pay a living wage to thousands in Africa and India, believing that the intellect of the poor was “the biggest untapped resource” in the world.",https://www.nytimes.com/2020/01/30/business/leila-janah-dead.html
2020-01-30,"Wes Wilson, Psychedelic Poster Pioneer, Dies at 82","His work announced concerts by the Grateful Dead, Jefferson Airplane and more — to those who could read them.",https://www.nytimes.com/2020/01/30/arts/design/wes-wilson-dead.html
2020-01-30,Trump Administration Expected to Loosen Military’s Limits on Land Mines,The expected change would effectively cancel an Obama-era policy that limited the use of anti-personnel mines to the Korean Peninsula.,https://www.nytimes.com/2020/01/30/us/trump-land-mines.html
2020-01-30,"Impeachment, Brexit, ‘The Good Place’: Your Thursday Evening Briefing",Here’s what you need to know at the end of the day.,https://www.nytimes.com/2020/01/30/briefing/impeachment-brexit-the-good-place.html
2020-01-30,Inside the Fight Over Trump’s Israel-Palestine Deal,Here are the sticking points.,https://www.nytimes.com/2020/01/30/opinion/trump-israel-palestine.html
2020-01-30,"Offering Iran Penalties and Aid, U.S. Ramps Up Sanctions While Providing Medicine",The double-barreled tactic of sending medicine to Iranians and penalizing its leaders is an effort to fuel frustration against the government in Tehran.,https://www.nytimes.com/2020/01/30/us/politics/us-iran-sanctions-aid.html
2020-01-30,Behind the Cover: The Disappeared,"For this issue, a personal look at the plight of the Uighur ethnic minority in China.",https://www.nytimes.com/2020/01/30/magazine/behind-the-cover-the-disappeared.html
2020-01-30,Johnson & Johnson Is Told to Pay $344 Million in Pelvic Mesh Suit,The ruling centers on marketing practices for a kind of medical device that has prompted years of personal injury litigation and billions in payouts.,https://www.nytimes.com/2020/01/30/business/transvaginal-mesh-johnson-and-johnson.html
2020-01-30,The Future of American Politics,"After tribal war, the politics of weaving.",https://www.nytimes.com/2020/01/30/opinion/us-politics.html
2020-01-30,Things to Do in N.Y.C. This February,"A month’s worth of free, family-friendly and otherwise noteworthy cultural events.",https://www.nytimes.com/2020/01/30/arts/things-to-do-in-nyc-february.html
2020-01-30,"Fotis Dulos, Connecticut Man Accused of Killing Jennifer Dulos, Is Dead","Mr. Dulos had been in critical condition after suffering carbon monoxide poisoning on Tuesday, in an apparent suicide attempt.",https://www.nytimes.com/2020/01/30/nyregion/fotis-dulos-dead.html
2020-01-30,"Fred Silverman, 82, Is Dead; a TV Power When Three Networks Ruled","A top executive at CBS, ABC and then NBC, he shepherded series like “All in the Family,” “Laverne & Shirley” and “Hill Street Blues.”",https://www.nytimes.com/2020/01/30/arts/television/fred-silverman-dead.html
2020-01-30,Day 9 of Trump’s Trial: Tedium and Tea-Leaf Reading,"A second day of questions revealed little. On Friday, things get interesting.",https://www.nytimes.com/2020/01/30/opinion/impeachment-senate-trial.html
2020-01-31,Everyone Wants a Piece,"If you support a lower-tier candidate in Iowa, don’t be surprised if people look at you … hungrily.",https://www.nytimes.com/2020/01/30/us/politics/klobuchar-yang-iowa-second-choice.html
2020-01-31,More American Troops Sustain Brain Injuries From Iran Missile Strike in Iraq,"The number, which has steadily increased since the Jan. 8 attack, is now at 64.",https://www.nytimes.com/2020/01/30/world/middleeast/iraq-iran-brain-injuries.html
2020-01-31,New York Is Urged to Consider Surge Pricing for Taxis,The city could become one of the first in the United States to allow yellow cabs to raise prices when demand is high.,https://www.nytimes.com/2020/01/30/nyregion/surge-pricing-taxis.html
2020-01-31,We May Never See John Bolton’s Book,The fate of his memoir is up to government censors. That’s troubling.,https://www.nytimes.com/2020/01/30/opinion/trump-john-bolton-book.html
2020-01-31,These Brands Said No to Running Super Bowl Commercials,"Stella Artois, Burger King and other companies have decided against showing their wares on the year’s most-watched broadcast.",https://www.nytimes.com/2020/01/30/business/media/super-bowl-advertiser-alternatives.html
2020-01-31,Trump Travels to Iowa to Energize Supporters for Caucuses Next Week,Four Democratic presidential candidates hoping for success in the state remained in Washington for President Trump’s Senate trial.,https://www.nytimes.com/2020/01/30/us/politics/trump-iowa.html
2020-01-31,"Citing ‘Soul of Our Democracy,’ Pastor of Dr. King’s Church Enters Senate Race","The senior pastor of Ebenezer Baptist Church, the Rev. Dr. Raphael G. Warnock, may be helped in Georgia by his religiosity, but his liberal positions could turn off some voters.",https://www.nytimes.com/2020/01/30/us/raphael-warnock-ebenezer-baptist-georgia-senate.html
2020-01-31,Trump Lawyer’s Impeachment Argument Stokes Fears of Unfettered Power,"An argument by one of the president’s lawyers, Alan M. Dershowitz, prompted a backlash. He said he was misinterpreted.",https://www.nytimes.com/2020/01/30/us/politics/dershowitz-trump-impeachment.html
2020-01-31,Why Block Impeachment Witnesses? Republicans Have Many Reasons,"Republicans have offered multiple rationales for why witnesses are unnecessary, but Democrats have counterarguments for all of them.",https://www.nytimes.com/2020/01/30/us/politics/impeachment-witnesses.html
2020-01-31,Video Shows Trump Meeting With Parnas and Fruman,"The recording shows the presence of Lev Parnas and Igor Fruman at a gathering of President Trump’s donors in April 2018, and attended by Ronna McDaniel, the chairwoman of the Republican National Committee.",https://www.nytimes.com/video/us/100000006951537/trump-parnas-fruman.html
2020-01-31,Full Recording: Parnas and Fruman Meet with Trump,The video shows the entire meeting of Lev Parnas and Igor Fruman at a gathering of President Trump’s donors in April 2018.,https://www.nytimes.com/video/us/politics/100000006951930/parnas-fruman-trump.html
2020-01-31,Recording Surfaces of Another Trump Meeting With Parnas and Fruman,The president met twice in 10 days with donors who went on to become key players in Rudolph W. Giuliani’s Ukraine pressure campaign.,https://www.nytimes.com/2020/01/30/us/politics/trump-parnas-fruman-tape.html
