,url
591,https://www.nytimes.com/2020/01/06/us/politics/julian-castro-endorsement-elizabeth-warren.html
592,https://www.nytimes.com/2020/01/06/us/iranian-americans-soleimani.html
593,https://www.nytimes.com/2020/01/06/movies/golden-globes-best-worst.html
594,https://www.nytimes.com/interactive/2020/01/06/learning/Tunisia-Geography-Quiz.html
595,https://brandedplaylist.nytimes.com/video/t-brand/100000006900616/trailblazers-an-artists-passion-reignited.html
596,https://www.nytimes.com/2020/01/06/sports/indian-relay-lakota.html
597,https://www.nytimes.com/2020/01/06/theater/milo-rau-familie-ntgent.html
598,https://www.nytimes.com/2020/01/06/dining/time-to-cook.html
599,https://www.nytimes.com/2020/01/06/us/bed-bugs-walmart.html
600,https://www.nytimes.com/2020/01/06/health/artificial-intelligence-brain-cancer.html
601,https://www.nytimes.com/2020/01/06/crosswords/heck-calvinball-crosswords.html
602,https://www.nytimes.com/interactive/2020/01/06/us/after-school-shootings.html
603,https://www.nytimes.com/2020/01/06/nyregion/amy-kennedy-jeff-van-drew.html
604,https://www.nytimes.com/2020/01/06/nyregion/harvey-weinstein-trial.html
605,https://www.nytimes.com/2020/01/06/us/politics/bolton-testify-impeachment-trial.html
606,https://www.nytimes.com/2020/01/06/arts/music/pop-music-songs-lawsuits.html
607,https://www.nytimes.com/2020/01/06/climate/trump-truck-pollution.html
608,https://www.nytimes.com/2020/01/06/sports/football/mike-mccarthy-jerry-jones-cowboys.html
609,https://www.nytimes.com/2020/01/06/world/asia/china-SARS-pneumonialike.html
610,https://www.nytimes.com/2020/01/06/sports/ncaafootball/tua-nfl-draft.html
611,https://www.nytimes.com/2020/01/06/dining/indian-pickle-queen-usha-prabakaran.html
612,https://www.nytimes.com/2020/01/06/technology/youtube-children-privacy.html
613,https://www.nytimes.com/2020/01/06/arts/design/felix-vallotton-metropolitan-museum.html
614,https://www.nytimes.com/slideshow/2020/01/06/fashion/michelle-williams-brad-pitt-and-laura-dern-at-the-golden-globes-after-parties.html
615,https://www.nytimes.com/2020/01/06/style/globes-after-parties.html
616,https://www.nytimes.com/2020/01/06/technology/taiwan-election-china-disinformation.html
617,https://www.nytimes.com/2020/01/06/dining/drinks/trump-wine-tariff-eu.html
618,https://www.nytimes.com/2020/01/06/fashion/in-london-cheetos-tans-and-a-codpiece-are-in-fashion.html
619,https://www.nytimes.com/2020/01/06/dining/modena-auto-food-talk.html
620,https://www.nytimes.com/2020/01/06/world/europe/reynhard-sinaga-rape.html
621,https://www.nytimes.com/2020/01/06/style/golden-globes-red-carpet-fashion.html
622,https://www.nytimes.com/2020/01/06/arts/music/travis-scott-jackboys-billboard.html
623,https://www.nytimes.com/2020/01/06/nyregion/andrew-cuomo-penn-station-nyc.html
624,https://www.nytimes.com/2020/01/06/books/review/dear-edward-ann-napolitano.html
625,https://www.nytimes.com/2020/01/06/movies/golden-globes-winners-streaming.html
626,https://www.nytimes.com/2020/01/06/theater/steven-skybell-tevye-yiddish-fiddler.html
627,https://www.nytimes.com/2020/01/06/world/africa/Somalia-mogadishu-bombing-students.html
628,https://www.nytimes.com/2020/01/06/business/economy/trade-war-tariffs.html
629,https://www.nytimes.com/2020/01/06/movies/writers-guild-nominations.html
630,https://www.nytimes.com/2020/01/06/theater/lightning-thief-social-media.html
631,https://www.nytimes.com/2020/01/06/dining/virtual-reality-food-aerobanquets-rmx.html
632,https://www.nytimes.com/2020/01/06/business/nursing-homes-hud-rosewood.html
633,https://www.nytimes.com/2020/01/06/business/7-eleven-japan.html
634,https://www.nytimes.com/2020/01/06/world/australia/help-australia-fires.html
635,https://www.nytimes.com/2020/01/06/world/europe/britain-iran-trump-boris-johnson.html
636,https://www.nytimes.com/2020/01/06/us/politics/pete-hegseth-trump-fox-news.html
637,https://www.nytimes.com/2020/01/06/theater/my-brilliant-friend-london.html
638,https://www.nytimes.com/2020/01/06/travel/australia-fires-travel-questions.html
639,https://www.nytimes.com/2020/01/06/us/iran-hack-federal-depository-library.html
640,https://www.nytimes.com/2020/01/06/briefing/iran-australia-fires-new-delhi.html
641,https://brandedplaylist.nytimes.com/video/t-brand/100000006900761/this-tech-company-is-helping-stop-gun-violence.html
642,https://www.nytimes.com/2020/01/06/world/middleeast/troops-iran-iraq.html
643,https://www.nytimes.com/2020/01/06/opinion/letters/iran-culture-war-crime.html
644,https://www.nytimes.com/2020/01/06/opinion/letters/us-iran-trump.html
645,https://www.nytimes.com/2020/01/06/us/politics/war-powers-resolution-iran.html
646,https://www.nytimes.com/2020/01/06/movies/the-grudge-soundtrack.html
647,https://www.nytimes.com/2020/01/06/t-magazine/mens-fashion-week-pictures.html
648,https://www.nytimes.com/2020/01/06/smarter-living/wirecutter/what-to-do-if-you-overspent-during-the-holidays.html
649,https://www.nytimes.com/2020/01/06/us/politics/mike-pompeo-senate-kansas.html
650,https://www.nytimes.com/2020/01/06/briefing/iran-john-bolton-harvey-weinstein.html
651,https://www.nytimes.com/2020/01/06/nyregion/governor-andrew-cuomo-bqe.html
652,https://www.nytimes.com/2020/01/06/us/politics/on-politics-monday-mailbag.html
653,https://www.nytimes.com/2020/01/06/opinion/trump-iran-trade.html
654,https://www.nytimes.com/2020/01/06/us/politics/paul-gosar-obama-iran.html
655,https://www.nytimes.com/2020/01/06/business/pier-1-imports-stores-closing.html
656,https://www.nytimes.com/2020/01/06/world/middleeast/iran-letter-withdrawal-iraq.html
657,https://www.nytimes.com/2020/01/06/dining/heavenly-harvst-foundation.html
658,https://www.nytimes.com/2020/01/06/dining/teeling-whiskey.html
659,https://www.nytimes.com/2020/01/06/dining/dulceria-nyc-alfajores.html
660,https://www.nytimes.com/2020/01/06/dining/bk-dutch-oven.html
661,https://www.nytimes.com/2020/01/06/world/americas/guaido-venezuela-trump.html
662,https://www.nytimes.com/2020/01/06/arts/design/trump-iran-cultural-sites.html
663,https://www.nytimes.com/2020/01/06/us/politics/bolton-testimony-impeachment.html
664,https://www.nytimes.com/2020/01/06/dining/levitaz-cheese-eli-zabar.html
665,https://www.nytimes.com/2020/01/06/business/borden-milk-bankruptcy.html
666,https://www.nytimes.com/2020/01/06/world/americas/mexico-drug-war-death-toll.html
667,https://www.nytimes.com/2020/01/06/us/border-iranians-washington-patrol.html
668,https://www.nytimes.com/2020/01/06/opinion/trump-iran.html
669,https://www.nytimes.com/2020/01/06/world/middleeast/iran-khamenei-general-soleimani.html
670,https://www.nytimes.com/2020/01/06/us/politics/mexican-asylum-seekers-guatemala.html
671,https://www.nytimes.com/2020/01/06/us/politics/trump-esper-iran-cultural-sites.html
672,https://www.nytimes.com/2020/01/06/us/ikea-dresser-lawsuit-settlement.html
673,https://www.nytimes.com/2020/01/06/us/iran-hostages.html
674,https://www.nytimes.com/2020/01/06/reader-center/suleimani-killing-iran-reactions.html
675,https://www.nytimes.com/2020/01/06/us/politics/never-trumpers-suleimani.html
676,https://www.nytimes.com/2020/01/06/crosswords/daily-puzzle-2020-01-07.html
677,https://www.nytimes.com/2020/01/06/todayspaper/quotation-of-the-day-trolled-taiwan-sees-chinas-meddling.html
678,https://www.nytimes.com/2020/01/06/smarter-living/how-to-complain-.html
679,https://www.nytimes.com/2020/01/07/pageoneplus/corrections-jan-7-2020.html
680,https://www.nytimes.com/2020/01/07/briefing/iran-spain-carlos-ghosn.html
681,https://www.nytimes.com/2020/01/07/technology/facebook-says-it-will-ban-deepfakes.html
682,https://www.nytimes.com/2020/01/07/world/middleeast/trump-iran.html
683,https://www.nytimes.com/2020/01/07/arts/television/whats-on-tv-tuesday-schitts-creek-and-jeopardy-the-greatest-of-all-time.html
684,https://www.nytimes.com/2020/01/07/learning/word-quiz-impresario.html
685,https://www.nytimes.com/2020/01/07/science/physics-materials-electronics.html
686,https://www.nytimes.com/2020/01/07/world/europe/cyprus-uk-rape.html
687,https://www.nytimes.com/2020/01/07/learning/submerged.html
688,https://www.nytimes.com/2020/01/07/sports/youth-sports-rules-us.html
689,https://www.nytimes.com/2020/01/07/business/economy/economics-race-gender.html
690,https://www.nytimes.com/2020/01/07/arts/television/trump-iran-stephen-colbert.html
691,https://www.nytimes.com/2020/01/07/learning/lesson-of-the-day-its-an-atomic-bomb-australia-deploys-military-as-fires-spread.html
692,https://www.nytimes.com/2020/01/07/us/puerto-rico-earthquake.html
693,https://www.nytimes.com/2020/01/07/business/carlos-ghosn-escape.html
694,https://www.nytimes.com/2020/01/07/magazine/how-to-enjoy-snowflakes.html
695,https://www.nytimes.com/2020/01/07/books/review/long-bright-river-liz-moore.html
696,https://www.nytimes.com/2020/01/07/magazine/letter-of-recommendation-ginger-gum.html
697,https://www.nytimes.com/2020/01/07/magazine/is-it-ok-to-buy-a-tv-from-a-pawnshop.html
698,https://www.nytimes.com/2020/01/07/books/review/our-wild-calling-richard-louv.html
699,https://www.nytimes.com/2020/01/07/books/review/new-this-week.html
700,https://www.nytimes.com/2020/01/07/books/review/miranda-popkey-topics-of-conversation.html
701,https://www.nytimes.com/2020/01/07/books/review/robert-hass-summer-snow-new-poems.html
702,https://www.nytimes.com/2020/01/07/books/review/the-black-cathedral-marcial-gala.html
703,https://www.nytimes.com/2020/01/07/well/live/new-years-resolutions-health-fitness-coaching.html
704,https://www.nytimes.com/2020/01/07/books/review/sam-jonathan-waldman.html
705,https://www.nytimes.com/2020/01/07/well/hospital-doctors-patients-nurses.html
706,https://www.nytimes.com/2020/01/07/books/review/ada-calhoun-why-we-cant-sleep-womens-new-midlife-crisis.html
707,https://www.nytimes.com/2020/01/07/books/olivia-gatwood-poet-life-of-the-party.html
708,https://www.nytimes.com/2020/01/07/books/review/crissy-van-meter-creatures.html
709,https://www.nytimes.com/2020/01/07/learning/should-musicians-be-allowed-to-copy-or-borrow-from-other-artists.html
710,https://www.nytimes.com/2020/01/07/opinion/national-museum-qatar-art.html
711,https://www.nytimes.com/2020/01/07/nyregion/rare-languages-seke-vlashki-wakhi.html
712,https://www.nytimes.com/2020/01/07/well/whole-milk-may-be-better-when-it-comes-to-childrens-weight.html
713,https://www.nytimes.com/2020/01/07/sports/cassius-winston-brother-suicide.html
714,https://www.nytimes.com/2020/01/07/opinion/trump-soleimani-iran.html
715,https://www.nytimes.com/2020/01/07/world/europe/france-pedophilia-gabriel-matzneff.html
716,https://www.nytimes.com/2020/01/07/opinion/trump-impeachment-congress.html
717,https://www.nytimes.com/2020/01/07/arts/television/schitts-creek-final-season.html
718,https://www.nytimes.com/2020/01/07/opinion/democrats-iowa-iran-impeachment.html
719,https://www.nytimes.com/2020/01/07/us/politics/deval-patrick-2020-campaign.html
720,https://www.nytimes.com/2020/01/07/style/nicky-haslams-house-of-commons.html
721,https://www.nytimes.com/2020/01/07/magazine/hologram-musicians.html
722,https://www.nytimes.com/2020/01/07/business/fake-pork-china.html
723,https://www.nytimes.com/2020/01/07/us/uss-truman-navy-iran.html
724,https://www.nytimes.com/2020/01/07/realestate/how-hard-can-it-be-to-choose-a-hardwood-floor.html
725,https://www.nytimes.com/2020/01/07/us/georgia-church-active-shooter-training.html
726,https://www.nytimes.com/2020/01/07/opinion/soleimani-killed-us.html
727,https://www.nytimes.com/2020/01/07/style/mens-wear-fashion-the-beauty-myth-is-not-a-myth.html
728,https://www.nytimes.com/2020/01/07/books/review/long-bright-river-by-liz-moore-an-excerpt.html
729,https://www.nytimes.com/2020/01/07/nyregion/harvey-weinstein-court.html
730,https://www.nytimes.com/2020/01/07/movies/bafta-nominations-joker-irishman-1917.html
731,https://www.nytimes.com/2020/01/07/briefing/iran-harvey-weinstein-facebook.html
732,https://www.nytimes.com/2020/01/07/podcasts/the-daily/trump-iran-soleimani.html
733,https://www.nytimes.com/2020/01/07/business/dealbook/japan-carlos-ghosn-wife.html
734,https://www.nytimes.com/2020/01/07/world/australia/animals-wildlife-fires.html
735,https://www.nytimes.com/interactive/2020/01/07/learning/07Weekly-News-Quiz-for-Students.html
736,https://www.nytimes.com/2020/01/07/world/middleeast/iran-fires-missiles-us.html
737,https://www.nytimes.com/2020/01/07/neediest-cases/a-decade-of-turbulence-family-love-and-basketball.html
738,https://www.nytimes.com/2020/01/07/opinion/trump-suleimani-lies.html
739,https://www.nytimes.com/2020/01/07/world/europe/spain-pedro-sanchez-government.html
740,https://www.nytimes.com/2020/01/07/business/new-york-commercial-real-estate.html
741,https://www.nytimes.com/2020/01/07/us/politics/elizabeth-warren-bankruptcy-plan-biden.html
742,https://www.nytimes.com/slideshow/2020/01/07/realestate/exploring-the-terrain-in-altadena-calif.html
743,https://www.nytimes.com/2020/01/07/realestate/altadena-calif-open-spaces-above-the-sprawl-of-los-angeles.html
744,https://www.nytimes.com/2020/01/07/us/california-new-laws-2020.html
745,https://www.nytimes.com/video/world/middleeast/100000006907422/deadly-stampede.html
746,https://www.nytimes.com/video/world/americas/100000006907442/earthquake-puerto-rico.html
747,https://www.nytimes.com/2020/01/07/arts/television/zoeys-extraordinary-playlist-high-school-musical.html
748,https://www.nytimes.com/2020/01/07/sports/football/tom-brady-new-england-patriots.html
749,https://www.nytimes.com/2020/01/07/fashion/weddings/Charli-Penn-and-Gibran-Watkins-talk-about-the-secret-to-their-marriage.html
750,https://www.nytimes.com/2020/01/07/business/meadowlands-arena-nbc-studio.html
751,https://www.nytimes.com/2020/01/07/books/review/books-that-captivate-babies-and-toddlers.html
752,https://www.nytimes.com/2020/01/07/nyregion/harvey-weinstein-trial.html
753,https://www.nytimes.com/2020/01/07/dining/spotted-pig-ken-friedman-sexual-harassment.html
754,https://www.nytimes.com/2020/01/07/us/why-puerto-rico-earthquake.html
755,https://www.nytimes.com/2020/01/07/books/elizabeth-wurtzel-dead.html
756,https://www.nytimes.com/2020/01/07/opinion/iran-cyber-attack-hacking.html
757,https://www.nytimes.com/slideshow/2020/01/07/dining/thai-cook-queens.html
758,https://www.nytimes.com/2020/01/07/dining/thai-cook-review-pete-wells.html
759,https://www.nytimes.com/2020/01/07/arts/television/taylor-swift-janet-mock-glaad-awards.html
760,https://www.nytimes.com/2020/01/07/technology/sonos-sues-google.html
761,https://www.nytimes.com/2020/01/07/us/samuel-james-gulick-planned-parenthood-bombing.html
762,https://www.nytimes.com/2020/01/07/nyregion/fotis-dulos-jennifer-dulos.html
763,https://www.nytimes.com/2020/01/07/movies/producers-guild-directors-guild-nominations.html
764,https://www.nytimes.com/2020/01/07/sports/football/joe-judge-giants.html
765,https://www.nytimes.com/2020/01/07/dining/nyc-restaurant-news.html
766,https://www.nytimes.com/2020/01/07/science/crater-laos-meteorite.html
767,https://www.nytimes.com/2020/01/07/books/review/andrew-bacevich-age-of-illusions.html
768,https://www.nytimes.com/2020/01/07/us/doug-evans-curtis-flowers.html
769,https://www.nytimes.com/2020/01/07/dining/chef-chain-restaurant.html
770,https://www.nytimes.com/2020/01/07/business/boeing-737-max-simulator-training.html
771,https://www.nytimes.com/2020/01/07/climate/climate-change-marine-science.html
772,https://www.nytimes.com/2020/01/07/us/politics/bloomberg-trump-super-bowl-ad.html
773,https://www.nytimes.com/2020/01/07/business/hyundai-uber-flying-car.html
774,https://www.nytimes.com/2020/01/07/learning/personal-narrative-essay-winners.html
775,https://www.nytimes.com/2020/01/07/arts/dance/mariana-valencia-air-performance-space-new-york.html
776,https://www.nytimes.com/2020/01/07/us/politics/flynn-prosecutors-sentencing.html
777,https://www.nytimes.com/2020/01/07/business/energy-environment/iran-oil-soleimani.html
778,https://www.nytimes.com/2020/01/07/opinion/letters/australia-fires-climate.html
779,https://www.nytimes.com/2020/01/07/nyregion/james-morton-dead.html
780,https://www.nytimes.com/slideshow/2020/01/07/obituaries/the-work-john-baldessari.html
781,https://www.nytimes.com/2020/01/07/technology/facebook-trump-2020.html
782,https://www.nytimes.com/2020/01/07/technology/facebook-andrew-bosworth-memo.html
783,https://www.nytimes.com/2020/01/07/books/romance-writers-cancel-ritas.html
784,https://www.nytimes.com/2020/01/07/movies/system-k-review.html
785,https://www.nytimes.com/2020/01/07/world/americas/venezuela-national-assembly-juan-guaido.html
786,https://www.nytimes.com/2020/01/07/books/review/wilmingtons-lie-david-zucchino.html
787,https://www.nytimes.com/2020/01/07/style/tiny-modern-love-stories-our-best-selves-even-if-its-too-late.html
788,https://www.nytimes.com/2020/01/07/us/politics/nypd-crime-stats.html
789,https://www.nytimes.com/2020/01/07/us/politics/impeachment-trial-witnesses.html
790,https://www.nytimes.com/2020/01/07/arts/design/john-baldessari-art.html
791,https://www.nytimes.com/2020/01/07/arts/television/jeopardy-greatest.html
792,https://www.nytimes.com/2020/01/07/opinion/letters/bolton-impeachment.html
793,https://www.nytimes.com/2020/01/07/us/milwaukee-snowball-shooting.html
794,https://www.nytimes.com/2020/01/07/opinion/location-tracking-privacy.html
795,https://www.nytimes.com/2020/01/07/business/media/tucker-carlson-iran-trump-media.html
796,https://www.nytimes.com/2020/01/07/us/boy-scouts-lawsuit.html
797,https://www.nytimes.com/2020/01/07/opinion/john-bolton-testify.html
798,https://www.nytimes.com/2020/01/07/theater/jack-garfein-dead.html
799,https://www.nytimes.com/2020/01/07/opinion/trump-iran.html
800,https://www.nytimes.com/2020/01/07/technology/apple-fbi-iphone-encryption.html
801,https://www.nytimes.com/2020/01/07/style/kaylen-ward-donations-australia-fires.html
802,https://www.nytimes.com/2020/01/07/us/politics/joe-biden-elizabeth-warren-foreign-policy.html
803,https://www.nytimes.com/2020/01/07/t-magazine/clean-eating-recipes.html
804,https://www.nytimes.com/2020/01/07/briefing/iran-australia-fires-ghosn.html
805,https://www.nytimes.com/2020/01/07/books/review-homie-danez-smith.html
806,https://www.nytimes.com/2020/01/07/technology/dot-org-private-equity-battle.html
807,https://www.nytimes.com/2020/01/07/magazine/world-war-ii-living-relative.html
808,https://www.nytimes.com/2020/01/07/sports/ncaafootball/when-is-the-national-championship-game.html
809,https://www.nytimes.com/2020/01/07/arts/music/musicians-union-pension.html
810,https://www.nytimes.com/2020/01/07/nyregion/nyc-pedestrian-deaths.html
811,https://www.nytimes.com/2020/01/07/business/economy/us-france-digital-tax.html
812,https://www.nytimes.com/2020/01/07/world/middleeast/pompeo-trump.html
813,https://www.nytimes.com/2020/01/07/smarter-living/wirecutter/how-to-pack-a-go-bag-for-extended-hospital-stays.html
814,https://www.nytimes.com/2020/01/07/world/middleeast/libya-hifter-surt-rebels.html
815,https://www.nytimes.com/2020/01/07/us/politics/trump-facebook-ads-iran.html
816,https://www.nytimes.com/2020/01/07/world/middleeast/iran-soleimani-assassination.html
817,https://www.nytimes.com/2020/01/07/world/middleeast/nato-troops-iraq.html
818,https://www.nytimes.com/2020/01/07/opinion/australia-fires-climate-change.html
819,https://www.nytimes.com/2020/01/07/us/george-tyndall-usc-settlement.html
820,https://www.nytimes.com/2020/01/07/briefing/iran-impeachment-elizabeth-wurtzel.html
821,https://www.nytimes.com/2020/01/07/us/idaho-silver-mountain-avalanche.html
822,https://www.nytimes.com/2020/01/07/science/june-bacon-bercey-90-pathbreaking-meteorologist-is-dead.html
823,https://www.nytimes.com/2020/01/07/us/politics/trump-ukraine-aid-fact-check.html
824,https://www.nytimes.com/2020/01/07/us/kavanaugh-bolton-impeachment-trial.html
825,https://www.nytimes.com/2020/01/07/arts/bob-wade-dead.html
826,https://www.nytimes.com/2020/01/07/us/politics/biden-video-disinformation-spread.html
827,https://www.nytimes.com/2020/01/07/us/politics/impeachment-briefing-a-preview-of-the-senate-trial.html
828,https://www.nytimes.com/2020/01/07/opinion/facebook-trump-iran.html
829,https://www.nytimes.com/2020/01/07/world/canada/vancouver-zhao-li-yuan-gang-murder.html
830,https://www.nytimes.com/2020/01/07/us/politics/trump-campaign-suleimani.html
831,https://www.nytimes.com/2020/01/07/opinion/democrats-foreign-policy.html
832,https://www.nytimes.com/2020/01/07/us/politics/imaad-zuberi-trump-inauguration.html
833,https://www.nytimes.com/2020/01/07/opinion/tessa-majors-barnard.html
834,https://www.nytimes.com/2020/01/07/us/politics/trump-soleimani.html
835,https://www.nytimes.com/2020/01/07/us/connecticut-man-trump-threats-guilty.html
836,https://www.nytimes.com/2020/01/07/us/politics/trump-iran-strategy.html
837,https://www.nytimes.com/2020/01/07/crosswords/daily-puzzle-2020-01-08.html
838,https://www.nytimes.com/2020/01/07/world/middleeast/iraq-al-asad-erbil-us-air-base.html
839,https://www.nytimes.com/2020/01/07/world/middleeast/iran-plane-crash-boeing-ukraine.html
840,https://www.nytimes.com/2020/01/07/pageoneplus/corrections-jan-8-2020.html
841,https://www.nytimes.com/2020/01/07/todayspaper/quotation-of-the-day-the-rush-to-save-joeys-and-more-amid-australias-inferno.html
842,https://www.nytimes.com/video/world/middleeast/100000006908788/iran-us-missile-attack.html
843,https://www.nytimes.com/2020/01/08/business/carlos-ghosn-beirut.html
844,https://www.nytimes.com/2020/01/08/arts/dance/gibney-grant.html
845,https://www.nytimes.com/2020/01/08/theater/sing-street-broadway.html
846,https://www.nytimes.com/2020/01/08/business/global-markets.html
847,https://www.nytimes.com/2020/01/08/world/middleeast/iran-us-missile-attacks.html
848,https://www.nytimes.com/2020/01/08/us/lapd-gang-database.html
849,https://www.nytimes.com/2020/01/08/briefing/iran-boeing-carlos-ghosn.html
850,https://www.nytimes.com/2020/01/08/opinion/nuclear-power-germany.html
851,https://www.nytimes.com/2020/01/08/arts/whats-on-tv-wednesday-party-of-five-and-crashing.html
852,https://www.nytimes.com/2020/01/08/learning/word-quiz-anachronistic.html
853,https://www.nytimes.com/2020/01/08/arts/television/late-night-trump-iran-trevor-noah.html
854,https://www.nytimes.com/2020/01/08/learning/hologram-musicians.html
855,https://www.nytimes.com/2020/01/08/nyregion/cash-bail-reform-ny.html
856,https://www.nytimes.com/2020/01/08/world/europe/conscription-eritrea-eu.html
857,https://www.nytimes.com/2020/01/08/world/asia/china-taiwan-hong-kong-protests.html
858,https://www.nytimes.com/2020/01/08/learning/lesson-of-the-day-the-city-that-cycles-with-the-young-the-old-the-busy-and-the-dead.html
859,https://www.nytimes.com/2020/01/08/technology/tiktok-security-flaws.html
860,https://www.nytimes.com/2020/01/08/world/asia/afghanistan-iran-soleimani.html
861,https://www.nytimes.com/2020/01/08/magazine/swedish-almond-cake-recipe.html
862,https://www.nytimes.com/interactive/2020/01/08/nyregion/central-park-squirrel-census.html
863,https://www.nytimes.com/2020/01/08/magazine/is-the-viral-non-ad-ad-the-future-of-advertising.html
864,https://www.nytimes.com/2020/01/08/books/review/help-desk-judith-newman.html
865,https://www.nytimes.com/2020/01/08/learning/would-you-want-to-live-and-breathe-creating-content-for-social-media.html
866,https://www.nytimes.com/2020/01/08/well/move/muscle-confusion-exercise-workouts-fitness.html
867,https://www.nytimes.com/2020/01/08/magazine/gene-drive-mosquitoes.html
868,https://www.nytimes.com/2020/01/08/opinion/disability-nazi-eugenics.html
869,https://www.nytimes.com/2020/01/08/well/eat/diet-sugar-nutrition-foods-health.html
870,https://www.nytimes.com/2020/01/08/travel/disney-parks-moms-panel.html
871,https://www.nytimes.com/2020/01/08/movies/florence-pugh-little-women.html
872,https://www.nytimes.com/2020/01/08/style/men-rent-rental-clothing.html
873,https://www.nytimes.com/2020/01/08/opinion/trump-iran-soleimani.html
874,https://www.nytimes.com/2020/01/08/opinion/australia-fires.html
875,https://www.nytimes.com/2020/01/08/opinion/julian-castro.html
876,https://www.nytimes.com/2020/01/08/opinion/military-families.html
877,https://www.nytimes.com/2020/01/08/nyregion/millie-peartree-fish-fry-soul-food-restaurant.html
878,https://www.nytimes.com/2020/01/08/opinion/us-iran-soleimani.html
879,https://www.nytimes.com/2020/01/08/opinion/trump-law-enforcement.html
880,https://www.nytimes.com/2020/01/08/us/au-pair-massachusetts-ruling.html
881,https://www.nytimes.com/2020/01/08/reader-center/reporters-reflect-metoo.html
882,https://www.nytimes.com/2020/01/08/style/stylist-NASCAR-NFL-red-carpet.html
883,https://www.nytimes.com/slideshow/2020/01/08/realestate/living-in-wyckoff-nj.html
884,https://www.nytimes.com/2020/01/08/world/asia/china-xi-communist-party-oath-nanhu-lake.html
885,https://www.nytimes.com/slideshow/2020/01/08/realestate/what-you-get-for-250000.html
886,https://www.nytimes.com/2020/01/08/realestate/wyckoff-nj-a-peaceful-suburb-with-a-sense-of-community.html
887,https://www.nytimes.com/2020/01/08/realestate/250000-homes-in-vermont-minnesota-and-pennsylvania.html
888,https://www.nytimes.com/2020/01/08/nyregion/cuomo-2020-state-of-the-state.html
889,https://www.nytimes.com/2020/01/08/world/australia/fires-readers-escape.html
890,https://www.nytimes.com/2020/01/08/briefing/iran-boeing-737-carlos-ghosn.html
891,https://www.nytimes.com/2020/01/08/world/middleeast/iraq-iran-missiles.html
892,https://www.nytimes.com/2020/01/08/podcasts/the-daily/trump-impeachment-bolton.html
893,https://www.nytimes.com/2020/01/08/business/dealbook/boeing-crash-iran-737.html
894,https://www.nytimes.com/2020/01/08/health/cancer-deaths-decline.html
895,https://www.nytimes.com/2020/01/08/world/australia/fires-murdoch-disinformation.html
896,https://www.nytimes.com/2020/01/08/climate/2019-temperatures.html
897,https://www.nytimes.com/2020/01/08/arts/robert-caro-new-york-historical-society.html
898,https://www.nytimes.com/2020/01/08/sports/basketball/knicks-lakers-clippers.html
899,https://www.nytimes.com/2020/01/08/parenting/teach-your-kids-to-fail.html
900,https://www.nytimes.com/2020/01/08/us/california-register-to-vote.html
901,https://www.nytimes.com/2020/01/08/world/canada/ottawa-shooting.html
902,https://www.nytimes.com/2020/01/08/fashion/brioni-kering-pitti-uomo-fall-2020-mens-wear.html
903,https://www.nytimes.com/2020/01/08/health/flu-season-severity.html
904,https://www.nytimes.com/slideshow/2020/01/08/realestate/floating-above-the-land-in-the-hills-of-uruguay.html
905,https://www.nytimes.com/2020/01/08/realestate/house-hunting-in-uruguay-a-modern-ranch-on-12-acres-for-390000.html
906,https://www.nytimes.com/2020/01/08/arts/design/poland-conservative-art.html
907,https://www.nytimes.com/2020/01/08/world/middleeast/trump-speech.html
908,https://www.nytimes.com/2020/01/08/world/middleeast/us-iran-war.html
909,https://www.nytimes.com/2020/01/08/sports/basketball/nba-stars-international-giannis-luka.html
910,https://www.nytimes.com/2020/01/08/us/puerto-rico-earthquake.html
911,https://www.nytimes.com/2020/01/08/dining/you-dont-need-a-recipe-part-xvii.html
912,https://www.nytimes.com/video/opinion/100000006908068/john-baldessari-art.html
913,https://www.nytimes.com/2020/01/08/opinion/john-baldessari-art.html
914,https://www.nytimes.com/2020/01/08/opinion/iran-missile-attack-suleimani.html
915,https://www.nytimes.com/2020/01/08/sports/hockey/rangers-Igor-Shesterkin-goalie.html
916,https://www.nytimes.com/2020/01/08/arts/television/silvio-horta-dead.html
917,https://www.nytimes.com/2020/01/08/arts/smithsonian-graphic-books-idw.html
918,https://www.nytimes.com/2020/01/08/style/elizabeth-wurtzel-gen-x.html
919,https://www.nytimes.com/2020/01/08/world/middleeast/boeing-plane-crash.html
920,https://www.nytimes.com/2020/01/08/world/canada/iran-plane-crash-victims.html
921,https://www.nytimes.com/2020/01/08/world/middleeast/russia-turkey-libya.html
922,https://www.nytimes.com/2020/01/08/us/politics/trump-address.html
923,https://www.nytimes.com/2020/01/08/business/economy/fed-banks-poor-communities.html
924,https://www.nytimes.com/2020/01/08/world/middleeast/iran-earthquake.html
925,https://www.nytimes.com/2020/01/08/theater/the-nanny-broadway-fran-drescher.html
926,https://www.nytimes.com/2020/01/08/movies/oscars-diversity.html
927,https://www.nytimes.com/2020/01/08/us/politics/mcconnell-pelosi-impeachment-trial.html
928,https://www.nytimes.com/2020/01/08/nyregion/state-of-the-state-cuomo-ny.html
929,https://www.nytimes.com/2020/01/08/world/europe/prince-harry-meghan-markle-royal-family.html
930,https://www.nytimes.com/2020/01/08/science/3d-glasses-cuttlefish.html
931,https://www.nytimes.com/2020/01/08/opinion/us-iran-trump.html
932,https://www.nytimes.com/2020/01/08/us/politics/elizabeth-warren-2020.html
