,date,category_id,category,headline,articles,url
425,2020-01-08,1,world,"‘Targeted’ Shooting in Ottawa Leaves One Dead and at Least 3 Injured, Police Say",police responded shooting canadian capital less mile parliament hill,https://www.nytimes.com/2020/01/08/world/canada/ottawa-shooting.html
426,2020-01-08,3,arts,"A Polish Museum Turns to the Right, and Artists Turn Away",new director wants reshape leading warsaw art space show conservative works challenge left wing positions,https://www.nytimes.com/2020/01/08/arts/design/poland-conservative-art.html
427,2020-01-08,1,world,Trump Backs Away From Further Military Conflict With Iran,day iranian missiles fell bases housing american troops iraq president said americans harmed iran appears standing,https://www.nytimes.com/2020/01/08/world/middleeast/trump-speech.html
428,2020-01-08,1,world,"At the Edge of a War, the U.S. and Iran Appear to Step Back",initial assessments indicate americans killed iranian strikes president trump may feel pressure punch back,https://www.nytimes.com/2020/01/08/world/middleeast/us-iran-war.html
429,2020-01-08,5,sports,The N.B.A. Elite Are Now From Everywhere,week newsletter marc stein looks biggest stars giannis antetokounmpo joel embiid luka doncic coming world,https://www.nytimes.com/2020/01/08/sports/basketball/nba-stars-international-giannis-luka.html
430,2020-01-08,0,opinion,A Brief History of John Baldessari,epic life world class artist jammed six minutes,https://www.nytimes.com/video/opinion/100000006908068/john-baldessari-art.html
431,2020-01-08,0,opinion,A Brief History of John Baldessari,epic life world class artist died last week age 88 jammed six minutes,https://www.nytimes.com/2020/01/08/opinion/john-baldessari-art.html
432,2020-01-08,0,opinion,After Iran’s Missile Attack,war look like,https://www.nytimes.com/2020/01/08/opinion/iran-missile-attack-suleimani.html
433,2020-01-08,5,sports,A Great Goaltending Hope Arrives With a Win,igor shesterkin rangers got chance henrik lundqvist longtime goalie perennial fan favorite watched bench,https://www.nytimes.com/2020/01/08/sports/hockey/rangers-Igor-Shesterkin-goalie.html
434,2020-01-08,3,arts,‘Ugly Betty’ Executive Producer Silvio Horta Dies at 45,developed comedy drama ugly betty starred america ferrera abc 2006 2010,https://www.nytimes.com/2020/01/08/arts/television/silvio-horta-dead.html
435,2020-01-08,3,arts,Smithsonian to Bring American History to Life in Graphic Books,partnership idw publishing include graphic novels coloring books,https://www.nytimes.com/2020/01/08/arts/smithsonian-graphic-books-idw.html
436,2020-01-08,1,world,The Ukraine Plane Crash in Iran: Black Boxes and Other Questions,initial statements iran ukraine contradictory cause crash remains unclear plane called black boxes could help iranian officials may turn boeing,https://www.nytimes.com/2020/01/08/world/middleeast/boeing-plane-crash.html
437,2020-01-08,1,world,Iran Plane Crash Victims Came From at Least Seven Countries,crash ukrainian boeing 737 800 reverberated around world canada alone lost least 63 people,https://www.nytimes.com/2020/01/08/world/canada/iran-plane-crash-victims.html
438,2020-01-08,1,world,Russia and Turkey Make Joint Call for Cease-Fire in Libya,putin erdogan backed opposite sides country dragging conflict presented potential solution,https://www.nytimes.com/2020/01/08/world/middleeast/russia-turkey-libya.html
439,2020-01-08,2,politics,Full Transcript: President Trump’s Address on Iran,surrounded top advisers military officials president trump said united states ready embrace peace seek,https://www.nytimes.com/2020/01/08/us/politics/trump-address.html
440,2020-01-08,4,business,Fed Charts a New Path as Regulators Revisit Bank Rules for Poor Communities,regulators disagree tweak rules federal reserve governor offered alternative proposal issued last month,https://www.nytimes.com/2020/01/08/business/economy/fed-banks-poor-communities.html
441,2020-01-08,1,world,Iran’s Long Night Is Capped by an Earthquake,casualties reported quake region troubled nuclear facility,https://www.nytimes.com/2020/01/08/world/middleeast/iran-earthquake.html
442,2020-01-08,2,politics,"McConnell, Rebuffing Pelosi, Declines to Budge on Impeachment Trial Terms",despite voicing deference speaker growing number senate democrats said losing patience delay wanted trial begin,https://www.nytimes.com/2020/01/08/us/politics/mcconnell-pelosi-impeachment-trial.html
443,2020-01-08,1,world,Prince Harry and Meghan to ‘Step Back’ From Royal Duties in Extraordinary Retreat,couple said plan split time britain north america canada seen likely landing spot,https://www.nytimes.com/2020/01/08/world/europe/prince-harry-meghan-markle-royal-family.html
444,2020-01-08,0,opinion,‘How Much Did Killing Suleimani Cost Us?’,readers react heightened tensions united states iran,https://www.nytimes.com/2020/01/08/opinion/us-iran-trump.html
445,2020-01-08,2,politics,How Elizabeth Warren Is Being Squeezed by 2 Democratic Factions,ms warren figuring candidates like beto rourke kamala harris kirsten gillibrand already learned hard appeal center left democratic party,https://www.nytimes.com/2020/01/08/us/politics/elizabeth-warren-2020.html
446,2020-01-08,2,politics,"Iran’s Military Response May Be ‘Concluded,’ but Cyberwarfare Threat Grows",cybersecurity experts seeing malicious activity pro iranian forces warning iran capacity real damage american computer systems,https://www.nytimes.com/2020/01/08/us/politics/iran-attack-cyber.html
447,2020-01-08,1,world,And You Thought Brexit Was Tough …,britain european union face impossible task drawing comprehensive trade deal year time,https://www.nytimes.com/2020/01/08/world/europe/brexit-united-kingdom.html
448,2020-01-08,0,opinion,Elizabeth Wurtzel Was a Great Writer and a Better Friend,met idol became close lizzie enriched work life new ways,https://www.nytimes.com/2020/01/08/opinion/elizabeth-wurtzel.html
449,2020-01-08,0,opinion,"An Attack by Iran, Then an Easing of Tensions",writers discuss attack american air bases speech president trump,https://www.nytimes.com/2020/01/08/opinion/letters/us-iran-trump.html
450,2020-01-08,0,opinion,Don’t Blame Mental Illness,psychiatrist troubled statements op ed article linking anti semitic violence mental health problems also progress public schools tips hard hearing,https://www.nytimes.com/2020/01/08/opinion/letters/mental-illness.html
451,2020-01-08,0,opinion,Iran Lets Trump Avoid a War,mean expect peace,https://www.nytimes.com/2020/01/08/opinion/iran-missile-attack-us.html
452,2020-01-08,4,business,The Economy Is Expanding. Why Are Economists So Glum?,annual gathering profession researchers presented evidence talks amounted warnings state record long expansion,https://www.nytimes.com/2020/01/08/business/economy-recession-economists.html
453,2020-01-08,2,politics,Pelosi Announces Vote to Limit Trump’s War-Making Power Against Iran,house expected vote thursday resolution force president halt military action iran unless congress authorizes,https://www.nytimes.com/2020/01/08/us/politics/nancy-pelosi-trump-iran.html
454,2020-01-08,3,arts,PBS’s Sexy ‘Sanditon’ Finishes What Jane Austen Started,masterpiece series based austen uncompleted final novel features many author hallmarks plus skinny dipping,https://www.nytimes.com/2020/01/08/arts/television/sanditon-jane-austen-pbs.html
455,2020-01-08,0,opinion,"Did Trump and Iran Just Bury the Hatchet, or the Future?",claim victory win,https://www.nytimes.com/2020/01/08/opinion/trump-iran-attack.html
456,2020-01-08,4,business,Michael Bloomberg’s Jobs Plan Is Focused on Place Over Class,wealthy former mayor new york emphasizing geographic inequality bid white house,https://www.nytimes.com/2020/01/08/business/michael-bloomberg-jobs-plan.html
457,2020-01-08,4,business,The Mystery of Teen Vogue’s Disappearing Facebook Article,online magazine deleted glowing story facebook questions raised whether ad,https://www.nytimes.com/2020/01/08/business/media/teen-vogue-facebook.html
458,2020-01-08,0,opinion,Trump Has a Bizarre Idea of Winning,let tally results efforts iran,https://www.nytimes.com/2020/01/08/opinion/trump-iran-war.html
459,2020-01-08,2,politics,Trump’s Inaccurate Statements About the Conflict With Iran,address white house president misleading describing nuclear deal negotiated obama administration,https://www.nytimes.com/2020/01/08/us/politics/trump-fact-check.html
460,2020-01-09,1,world,"Its Missiles Did Little Damage, but Iran Has More Potent Weapons",drones militants hackers iran array stealthier effective options hostilities escalate,https://www.nytimes.com/2020/01/08/world/middleeast/irans-weapons-military.html
461,2020-01-09,0,opinion,President Mitch McConnell,charge everything shooting iran,https://www.nytimes.com/2020/01/08/opinion/mitch-mcconnell-trump.html
462,2020-01-09,2,politics,The Trump Doctrine Tests the G.O.P.,far president offered something hawks isolationists last,https://www.nytimes.com/2020/01/08/us/politics/trump-iran-republicans.html
463,2020-01-09,2,politics,Impeachment Briefing: Mitch McConnell’s Trial,move senate means majority leader power broker washington central drama,https://www.nytimes.com/2020/01/08/us/politics/mitch-mcconnell-impeachment-power.html
464,2020-01-09,4,business,Carlos Ghosn Defends His Legacy,nobody going take said fugitive former auto mogul symbol globalism pressure,https://www.nytimes.com/2020/01/08/business/carlos-ghosn-interview.html
465,2020-01-09,0,opinion,"The American-Iranian Psychosis, Next Chapter",mullahs cold calculators,https://www.nytimes.com/2020/01/08/opinion/trump-iran.html
466,2020-01-09,0,opinion,Can We Please Stop Fighting About ‘Medicare for All’?,one policy proposal defined democratic race time move,https://www.nytimes.com/2020/01/08/opinion/medicare-for-all-democrats.html
467,2020-01-09,1,world,"In Iran, Rejoicing Over Retaliation, then Relief at No U.S. Counterstrike",many iranians expressed support missile attack american bases iraq spent restless night waiting military response washington never came,https://www.nytimes.com/2020/01/08/world/middleeast/iranians-retaliation.html
468,2020-01-09,0,opinion,"Carlos Ghosn, Victim or Villain?",fugitive auto executive turned beirut said fled japan avoid cooked case,https://www.nytimes.com/2020/01/08/opinion/carlos-ghosn-escape-japan.html
469,2020-01-09,1,world,Trump’s Iran Strategy: A Cease-Fire Wrapped in a Strategic Muddle,mr trump yet resolve two conflicting instincts national security emerge speeches twitter feed bellicosity disengagement,https://www.nytimes.com/2020/01/08/world/middleeast/trump-iran-nuclear-sanctions.html
470,2020-01-09,0,opinion,My Journey to Radical Environmentalism,never late take action aimed protecting planet,https://www.nytimes.com/2020/01/08/opinion/radical-environmentalism.html
471,2020-01-09,2,politics,3 Hours From Alert to Attacks: Inside the Race to Protect U.S. Forces From Iran Strikes,intelligence foreshadowed iranian attack set tense often confusing afternoon white house situation room,https://www.nytimes.com/2020/01/08/us/politics/trump-iran-suleimani.html
472,2020-01-09,2,politics,"Mike Lee, a G.O.P. Senator, Calls Administration’s Iran Briefing ‘Insulting’",mr lee lashed said chided top administration official questioning president trump iran strategy,https://www.nytimes.com/2020/01/08/us/politics/senator-mike-lee-iran-briefing.html
473,2020-01-09,1,world,"For Prince Harry and His Wife, Meghan, a Tricky Balancing Act",others tried part royal family separate none succeeded duke duchess sussex pull,https://www.nytimes.com/2020/01/08/world/europe/meghan-harry-united-kingdom.html
474,2020-01-09,2,politics,Bernie Sanders and Elizabeth Warren Jointly Urge Against War With Iran,call wednesday night hosted left leaning groups two presidential candidates denounced president trump role crisis even threat open conflict appeared subside,https://www.nytimes.com/2020/01/08/us/politics/bernie-sanders-elizabeth-warren-iran.html
475,2020-01-09,3,arts,What’s on TV Thursday: ‘Cheer’ and ‘Pavarotti’,new netflix documentary series follows competitive cheerleaders recent documentary luciano pavarotti airs showtime,https://www.nytimes.com/2020/01/09/arts/television/whats-on-tv-thursday-cheer-and-pavarotti.html
476,2020-01-09,5,sports,The Titans Slew a Giant. Can They Take Down Another?,tennessee combination power running deep passes look particularly modern might give baltimore ravens taste medicine,https://www.nytimes.com/2020/01/09/sports/football/titans-ravens-henry-tannehill.html
477,2020-01-09,5,sports,Ed Orgeron Becomes the Cajun Yogi Berra,l u coach lifted football team 1 skill challenged cultural stereotypes colorful voice,https://www.nytimes.com/2020/01/09/sports/ncaafootball/ed-orgeron.html
478,2020-01-09,3,arts,"Trump Tweets ‘All Is Well,’ but Late Night Has Its Doubts",address nation matters war seth myers said sophomore addresses parents postcard trip abroad,https://www.nytimes.com/2020/01/09/arts/television/late-night-trump-tweet-iran-seth-meyers.html
479,2020-01-09,0,opinion,You Are Unvaccinated and Got Sick. These Are Your Odds.,comparing dangerous effects three diseases minimal side effects corresponding vaccines,https://www.nytimes.com/2020/01/09/opinion/vaccine-hesitancy.html
480,2020-01-09,0,opinion,Talk Less. Listen More. Here’s How.,lessons art listening c agent focus group moderator,https://www.nytimes.com/2020/01/09/opinion/listening-tips.html
481,2020-01-09,0,opinion,We Can’t Slow Climate Change Without the Energy Companies,bigger faster emissions reductions possible environmentalists industry work together,https://www.nytimes.com/2020/01/09/opinion/renewable-energy-oil-companies.html
482,2020-01-09,0,opinion,It’s 1856 All Over Again,immigration race demographic change political demagogy year presidential race tell us 2020,https://www.nytimes.com/2020/01/09/opinion/1856-election-2020.html
483,2020-01-09,0,opinion,What if Democrats Tried Real Outreach?,focused nonvoters infrequent ones 2018 midterm elections saw astonishing results,https://www.nytimes.com/2020/01/09/opinion/voter-turnout-2020.html
484,2020-01-09,0,opinion,We Really Must Stop Starting Wars,technology turning war outdated ineffective means resolving conflict crazy idea let avoid war,https://www.nytimes.com/2020/01/09/opinion/iran-war-us.html
485,2020-01-09,2,politics,Around the Country in 17 Hours With Michael Bloomberg,way people generally run president whatever mr bloomberg,https://www.nytimes.com/2020/01/09/us/politics/michael-bloomberg-2020-campaign.html
486,2020-01-09,2,politics,Bernie Sanders’s Latest Endorsement: Sunrise Movement,move group young climate activists another sign left wing advocacy organizations increasingly coalesced around vermont senator candidacy,https://www.nytimes.com/2020/01/09/us/politics/bernie-sanders-sunrise-movement-endorsement.html
487,2020-01-09,0,opinion,Does Trump Have an Iran Strategy?,could america really ditch two party system,https://www.nytimes.com/2020/01/09/opinion/the-argument-trump-iran-suleimani.html
488,2020-01-09,4,business,"To Guide the Labor Movement’s Future, She Looks to Its Past",sara horowitz founded freelancers union new company bundles insurance gig workers,https://www.nytimes.com/2020/01/09/business/sara-horowitz-trupo-corner-office.html
489,2020-01-09,4,business,What the Rebirth of This Old Steel Center Means for Trump,lehigh valley rebuilt economy foreign competition wiped mills good times bad memories may help president,https://www.nytimes.com/2020/01/09/business/economy/trump-pennsylvania-economy.html
490,2020-01-09,0,opinion,"Tear-Gas Gelato, Foulmouthed Mooncakes and Other Foods Fit for a Revolution",hong kong democracy movement feeds city distinct identity,https://www.nytimes.com/2020/01/09/opinion/sunday/hong-kong-protests-food.html
491,2020-01-09,3,arts,"Anna Netrebko, Consider New Opera. Please.",puccini would love diva gorgeous voice would mystified sings old works,https://www.nytimes.com/2020/01/09/arts/music/anna-netrebko-opera.html
492,2020-01-09,4,business,Right-Hand-Drive Cars: Not Just for Mail Carriers,vehicles japan britain strike chord collectors looking different kind wow factor,https://www.nytimes.com/2020/01/09/business/right-hand-drive-cars.html
493,2020-01-09,4,business,Facebook Won’t Take Down Misleading Political Ads,tech giant said would impose limits advertising despite pressure liberal conservative critics,https://www.nytimes.com/2020/01/09/business/dealbook/facebook-political-ads.html
494,2020-01-09,1,world,"Iranian Missile Accidentally Brought Down Ukrainian Jet, Officials Say, Citing Early Evidence",western intelligence showed iran responsible plane crash suggesting deaths aboard consequence heightened tensions washington iran,https://www.nytimes.com/2020/01/09/world/middleeast/iran-plane-crash-ukraine.html
495,2020-01-09,1,world,Iran Offers Mixed Message After Backing Away From Conflict With U.S.,day president trump seemed eager de escalate tensions iranian officials vowed revenge killing top general also noted missile strikes intended kill,https://www.nytimes.com/2020/01/09/world/middleeast/us-iran-war.html
496,2020-01-09,0,opinion,Who Killed the Knapp Family?,across america working class people including many friends dying despair still blaming wrong people,https://www.nytimes.com/2020/01/09/opinion/sunday/deaths-despair-poverty.html
497,2020-01-09,1,world,U.K. Lawmakers Give Brexit Bill the Green Light,house commons bitterly split whether leave european union agreed little drama withdrawal end month,https://www.nytimes.com/2020/01/09/world/europe/brexit-boris-johnson-parliament-vote.html
498,2020-01-09,0,opinion,Subpoena John Bolton,pelosi,https://www.nytimes.com/2020/01/09/opinion/subpoena-john-bolton.html
499,2020-01-09,1,world,"At the Heart of France’s Long Strikes, a Fight Between the Haves and the Have-Nots",protest president emmanuel macron pension overhaul sixth week amplified 200 years french history,https://www.nytimes.com/2020/01/09/world/europe/france-strikes-pensions.html
500,2020-01-09,3,arts,What to See Right Now in New York Art Galleries,suzanne jackson non canvas compositions mike kelley ode painting,https://www.nytimes.com/2020/01/09/arts/design/suzanne-jackson-mike-kelley.html
501,2020-01-09,1,world,Brazil’s Top Court Strikes Down Ban on Netflix Film Portraying Jesus as Gay,competing rulings week latest flash point controversy ignited satire released christmas,https://www.nytimes.com/2020/01/09/world/americas/Brazil-netflix-Jesus-gay.html
502,2020-01-09,2,politics,"Pelosi Is Prepared to Send Impeachment Articles to Senate, Just Not Yet",speaker nancy pelosi said would send charges senate ready probably soon,https://www.nytimes.com/2020/01/09/us/politics/impeachment-articles.html
503,2020-01-09,0,opinion,Was Your Life Changed by a Book? We Want to Hear About It,asking describe book influenced outlook,https://www.nytimes.com/2020/01/09/opinion/letters/books-readers.html
504,2020-01-09,0,opinion,"In the Mideast, U.S. Foreign Policy Gone Awry",reader cites many ways u policy toward middle east created problems terrorists,https://www.nytimes.com/2020/01/09/opinion/letters/us-mideast-trump.html
505,2020-01-09,2,politics,Weary Veterans Exemplify a Nation Reluctant for War With Iran,mixed views americans veterans wars iraq afghanistan larger proportion critics interventions regions fought,https://www.nytimes.com/2020/01/09/us/politics/veterans-trump-iran.html
506,2020-01-09,4,business,"U.S. Stocks, in a Sweet Spot, Hit a Record",p 500 added nearly 30 percent rally 2019 thanks combination low interest rates receding economic risks,https://www.nytimes.com/2020/01/09/business/stock-market-record.html
507,2020-01-09,3,arts,"‘The Outsider’ Brings a Faceless Terror, and Stephen King, to HBO",part horror part allegory supernaturally tinged murder mystery asks turn logic fails,https://www.nytimes.com/2020/01/09/arts/television/the-outsider-stephen-king-hbo.html
508,2020-01-09,4,business,"Peak TV Hits a New Peak, With 532 Scripted Shows",number original series continued swell 2019 apple disney adding glut bubble pop,https://www.nytimes.com/2020/01/09/business/media/tv-shows-2020.html
509,2020-01-09,5,sports,Pete Carroll Wants to Change Your Life,seattle seahawks coach shaping locker room talks self discovery finding meaning life corporate america,https://www.nytimes.com/2020/01/09/sports/football/seattle-seahawks-pete-carroll.html
510,2020-01-09,0,opinion,"For Democrats, Which Is the Road to Victory?",bret stephens offered ideas beat donald trump several readers offer,https://www.nytimes.com/2020/01/09/opinion/letters/democrats-trump.html
511,2020-01-09,4,business,The Balancing Act,nine new yorkers discuss debts,https://www.nytimes.com/2020/01/09/business/how-much-debt-do-i-have.html
512,2020-01-09,2,politics,Trump Claims Iranians Were Plotting to Blow Up American Embassy,president unsubstantiated account comes lawmakers seek details authorized killing iran important general,https://www.nytimes.com/2020/01/09/us/politics/suleimani-embassy.html
513,2020-01-09,2,politics,House Votes to Restrain Trump’s Iran War Powers,debate resolution reignited fierce dispute congress role matters war peace highlighted deep disagreements president trump policy iran,https://www.nytimes.com/2020/01/09/us/politics/trump-iran-war-powers.html
514,2020-01-09,3,arts,What Makes Pope.L’s Art Endure? (It’s Not the Famous Crawls),maverick artist subject two exhibitions known grueling street performances real enchantment lies something weirder,https://www.nytimes.com/2020/01/09/arts/design/popel-moma-whitney-review.html
515,2020-01-09,1,world,Prince Harry’s Real Declaration of Independence: From Britain’s Tabloids,sussexes preparing years sever relationship royal press pack prince still blames mother death,https://www.nytimes.com/2020/01/09/world/europe/prince-harry-meghan-markle.html
516,2020-01-09,3,arts,Another Comics Surprise From Robert Kirkman,graphic novel fire power prelude debut april ahead release fire power series,https://www.nytimes.com/2020/01/09/arts/robert-kirkman-fire-power-prelude.html
517,2020-01-09,3,arts,Review: A Choreographer Alone With Her Audience and Death,faye driscoll trilogy explored relationship performer spectators part 3 asks assistance,https://www.nytimes.com/2020/01/09/arts/dance/driscoll-space-review.html
518,2020-01-09,4,business,Lebanon Orders Carlos Ghosn to Stay Put,travel ban issued lebanon begins consider treat former executive facing financial charges japan,https://www.nytimes.com/2020/01/09/business/carlos-ghosn-lebanon-judge.html
519,2020-01-09,1,world,Video Shows Ukrainian Airliner Being Hit Over Iran,new york times obtained verified video showing moment ukrainian airliner hit iran,https://www.nytimes.com/video/world/middleeast/100000006911815/iran-plane-missile.html
520,2020-01-09,0,opinion,Black Britons Know Why Meghan Markle Wants Out,racism,https://www.nytimes.com/2020/01/09/opinion/sunday/meghan-markle-prince-harry.html
521,2020-01-09,3,arts,"Bill Cosby, Citing #MeToo Bias, Files New Appeal",lawyers say superior court erred supporting trial judge decision issues like allowing testimony five accusers,https://www.nytimes.com/2020/01/09/arts/television/bill-cosby-appeal.html
522,2020-01-09,2,politics,Competing for Sanders’s New Hampshire Voters: Yang and Gabbard,granite state young people libertarians independent voters helped power bernie sanders primary victory 2016 time eyeing andrew yang tulsi gabbard,https://www.nytimes.com/2020/01/09/us/politics/bernie-sanders-andrew-yang-tulsi-gabbard.html
523,2020-01-09,1,world,Trump Administration’s Actions in Middle East Complicate Its Criticisms of China,president trump use military force iran gives beijing ammunition highlight failures american policy even communist party represses muslims china,https://www.nytimes.com/2020/01/09/world/asia/trump-china-iran.html
524,2020-01-09,1,world,Going Rogue: Prince Harry and Meghan Caught the Palace Off Guard,queen yet give approval idea becoming part time royals word plan leak,https://www.nytimes.com/2020/01/09/world/europe/duchess-sussex-prince.html
525,2020-01-09,4,business,"Under Pressure, Grubhub Changes Its Ordering System",responding criticism cutting restaurant profits food delivery giant said making change stop charging fees calls end order,https://www.nytimes.com/2020/01/09/business/grub-hub-changes-ordering-system.html
526,2020-01-09,3,arts,This Mortal Clay,faye driscoll performs section piece space explores murder death mourning,https://www.nytimes.com/2020/01/09/arts/dance/faye-driscoll-space.html
527,2020-01-09,3,arts,16 Art Exhibitions to View in N.Y.C. This Weekend,guide new art shows closing soon,https://www.nytimes.com/2020/01/09/arts/design/nyc-this-weekend-art-and-museums.html
528,2020-01-09,3,arts,4 Comedy Shows to Catch in N.Y.C. This Weekend,guide stand improv variety shows happening weekend week ahead,https://www.nytimes.com/2020/01/09/arts/nyc-this-weekend-comedy.html
529,2020-01-09,3,arts,7 Things to Do With Your Kids in N.Y.C. This Weekend,guide cultural events new york city children teenagers happening weekend week ahead,https://www.nytimes.com/2020/01/09/arts/nyc-this-weekend-childrens-events.html
530,2020-01-09,3,arts,"12 Pop, Rock and Jazz Concerts to Check Out in N.Y.C. This Weekend",guide pop rock shows best live jazz happening weekend week ahead,https://www.nytimes.com/2020/01/09/arts/music/concerts-new-york.html
531,2020-01-09,3,arts,6 Classical Music Concerts to See in N.Y.C. This Weekend,guide city best classical music opera happening weekend week ahead,https://www.nytimes.com/2020/01/09/arts/music/concerts-new-york-classical.html
532,2020-01-09,3,arts,6 Dance Performances to See in N.Y.C. This Weekend,guide dance performances happening weekend week ahead,https://www.nytimes.com/2020/01/09/arts/dance/nyc-this-weekend-dance.html
533,2020-01-09,4,business,"Hackers Cripple Airport Currency Exchanges, Seeking $6 Million Ransom",travelex stores airport counters exchange services forced offline ransomware attack new year eve,https://www.nytimes.com/2020/01/09/business/travelex-hack-ransomware.html
534,2020-01-09,3,arts,"Edd Byrnes, Who Combed His Way to TV Stardom, Dies at 86",became one television first teen idols kookie hair combing jive talking youth hit series 77 sunset strip,https://www.nytimes.com/2020/01/09/arts/television/edd-byrnes-dead.html
535,2020-01-09,1,world,"The U.S., Iran and a No-Win Game",country ahead almost two years brinkmanship neither evidence strongly suggests,https://www.nytimes.com/2020/01/09/world/middleeast/us-iran-conflict.html
536,2020-01-09,3,arts,How Much Watching Time Do You Have This Weekend?,great weekend new literary adaptations one jane austen another stephen king also heartfelt new documentary series,https://www.nytimes.com/2020/01/09/arts/television/outsider-sanditon-cheer-hbo-netflix.html
537,2020-01-09,0,opinion,Did Trump Do the Right Thing with Iran?,people across political spectrum taking stock latest shock world order,https://www.nytimes.com/2020/01/09/opinion/trump-iran-suleimani.html
538,2020-01-09,5,sports,"Olympic Protest Rules: Tweets Are Fine, Kneeling Is Not",walking fine line politics free expression international olympic committee published guidelines competitors make statements tokyo games,https://www.nytimes.com/2020/01/09/sports/olympics/olympics-protests-politics.html
539,2020-01-09,0,opinion,Australia Shows Us the Road to Hell,political reaction scarier fires,https://www.nytimes.com/2020/01/09/opinion/australia-fires.html
540,2020-01-09,1,world,Civilian Planes Shot Down: A Grim History,ukrainian passenger plane shot iran wednesday american officials believe would join long list civilian aircraft brought armed forces,https://www.nytimes.com/2020/01/09/world/middleeast/civilian-planes-shot-down.html
541,2020-01-09,4,business,Megyn Kelly Talks About Roger Ailes and ‘Bombshell’ in YouTube Video,former fox news anchor mostly ignored movie played charlize theron,https://www.nytimes.com/2020/01/09/business/media/megyn-kelly-roger-ailes-bombshell.html
542,2020-01-09,5,sports,"Pete Dye, ‘Picasso’ of Golf Course Design, Is Dead at 94",courses built tournaments hard tiger woods said good reason everything,https://www.nytimes.com/2020/01/09/sports/golf/pete-dye-dead.html
543,2020-01-09,2,politics,Larry David’s Nightmare,might impersonating bernie sanders long time come,https://www.nytimes.com/2020/01/09/us/politics/bernie-sanders-larry-david.html
544,2020-01-10,0,opinion,How China May Help Its Enemy Get Elected in Taiwan,president tsai thank beijing stupidity stays power,https://www.nytimes.com/2020/01/09/opinion/taiwan-election-china.html
545,2020-01-10,0,opinion,Trump Has Made Us All Stupid,decline discourse anti trump echo chamber,https://www.nytimes.com/2020/01/09/opinion/trump-iran-media.html
546,2020-01-10,0,opinion,John Kerry: Diplomacy Was Working Until Trump Abandoned It,president put us path toward conflict turmoil iran,https://www.nytimes.com/2020/01/09/opinion/john-kerry-trump-iran.html
547,2020-01-10,2,politics,Twin Court Rulings Buoy Construction of Trump’s Border Wall,decisions texas louisiana come administration found behind schedule president promise build 450 miles border wall 2021,https://www.nytimes.com/2020/01/09/us/politics/trump-border-wall.html
548,2020-01-10,2,politics,"At First Rally of Election Year, Trump Boasts About Strike on Iranian General",president addressing supporters ohio said killed bloodthirsty terror slammed democrats seeking restrain power make war,https://www.nytimes.com/2020/01/09/us/politics/trump-rally-toledo-ohio.html
549,2020-01-10,0,opinion,Good for Meghan and Harry,duke duchess sussex right blaze trail,https://www.nytimes.com/2020/01/09/opinion/markle-harry-royal-family.html
550,2020-01-10,1,world,Evidence That Plane Was Shot Down in Iran May Upset U.S.-Canada Relations,evidence emerged iranian missile may felled jetliner causing death 63 canadians journalists pressed justin trudeau whether president trump bear blame,https://www.nytimes.com/2020/01/09/world/canada/iran-plane-crash-ukraine.html
551,2020-01-10,2,politics,Impeachment Briefing: One Step Closer,speaker nancy pelosi signaled could soon send articles impeachment senate,https://www.nytimes.com/2020/01/09/us/politics/impeachment-briefing-one-step-closer.html
552,2020-01-10,2,politics,Tom Steyer Qualifies for Democratic Debate With Two Surprising Polls,mr steyer join five candidates onstage tuesday registering double digit support nevada south carolina,https://www.nytimes.com/2020/01/09/us/politics/tom-steyer-democratic-debate.html
553,2020-01-10,2,politics,Kushner’s Global Role Shrinks as He Tackles Another: The 2020 Election,ivanka trump husband supervise father election campaign continues weigh advice president range matters,https://www.nytimes.com/2020/01/09/us/politics/jared-kushner-trump-campaign.html
554,2020-01-10,4,business,Boeing Employees Mocked F.A.A. and ‘Clowns’ Who Designed 737 Max,company expressed regret embarrassing communications sent investigators thursday included comment airplane designed clowns turn supervised monkeys,https://www.nytimes.com/2020/01/09/business/boeing-737-messages.html
555,2020-01-10,0,opinion,"‘The Good Place’ Asks, Are You the Worst Thing You’ve Ever Done?",latest episode critique prison system amid laughs,https://www.nytimes.com/2020/01/09/opinion/good-place-season-4.html
556,2020-01-10,1,world,Fires Threaten Australian Towns That Have Already Burned Once,relentlessness blazes increasingly pushing australia beyond crisis mode anger fatigue,https://www.nytimes.com/2020/01/09/world/australia/fires.html
557,2020-01-10,1,world,What to Read on Australia’s Bushfire Crisis,reporters ground documenting disaster unfolded whether interviewing evacuees following firefighters,https://www.nytimes.com/2020/01/10/world/australia/bushfire.html
558,2020-01-10,3,arts,What’s on TV Friday: ‘Lincoln Rhyme’ and ‘AJ and the Queen’,thriller series based jeffery deaver novel debuts nbc rupaul stars new netflix comedy series,https://www.nytimes.com/2020/01/10/arts/television/whats-on-tv-friday-lincoln-rhyme-and-aj-and-the-queen.html
559,2020-01-10,0,opinion,Boris Johnson Might Break Up the U.K. That’s a Good Thing.,time let fantasy british nation die,https://www.nytimes.com/2020/01/10/opinion/brexit-scotland-northern-ireland.html
560,2020-01-10,3,arts,"Trump and Iran: ‘Worst Throwback Thursday Ever,’ Stephen Colbert Says",george w bush respected us enough put effort lies remember colbert said comparing iran crisis 2003 iraq invasion,https://www.nytimes.com/2020/01/10/arts/television/stephen-colbert-trump-iran-late-night.html
